title,university,form,link,category
Blockchain for the decision maker,EIT Digital,course,https://www.coursera.org/learn/blockchain-decision-maker,information-technology/cloud-computing
Google Cloud Fundamentals for Azure Professionals: Core Infrastructure,Google Cloud,course,https://www.coursera.org/learn/gcp-fundamentals-azure,information-technology/cloud-computing
How Google does Machine Learning en Español,Google Cloud,course,https://www.coursera.org/learn/google-machine-learning-es,information-technology/cloud-computing
Machine Learning with TensorFlow on Google Cloud Platform en Français,Google Cloud,specialization,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp-fr,information-technology/cloud-computing
Google Cloud Platform Fundamentals: Core Infrastructure en Français,Google Cloud,course,https://www.coursera.org/learn/gcp-fundamentals-fr,information-technology/cloud-computing
How Google does Machine Learning 日本語版,Google Cloud,course,https://www.coursera.org/learn/google-machine-learning-jp,information-technology/cloud-computing
Intro to TensorFlow en Español,Google Cloud,course,https://www.coursera.org/learn/intro-tensorflow-es,information-technology/cloud-computing
Machine Learning with TensorFlow on Google Cloud Platform em Português Brasileiro,Google Cloud,specialization,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp-br,information-technology/cloud-computing
Google Cloud Platform Fundamentals: Core Infrastructure dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/gcp-fundamentals-core-infrastructure-id,information-technology/cloud-computing
Understanding Your Google Cloud Platform (GCP) Costs,Google Cloud,course,https://www.coursera.org/learn/gcp-cost-management,information-technology/cloud-computing
Elastic Cloud Infrastructure: Containers and Services en Español,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-containers-services-es,information-technology/cloud-computing
Elastic Cloud Infrastructure: Scaling and Automation en Español,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-es,information-technology/cloud-computing
Essential Cloud Infrastructure: Core Services en Español,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-core-services-es,information-technology/cloud-computing
Reliable Cloud Infrastructure: Design and Process 日本語版,Google Cloud,course,https://www.coursera.org/learn/cloud-infrastructure-design-process-jp,information-technology/cloud-computing
Optimizing Your Google Cloud Platform (GCP) Costs,Google Cloud,course,https://www.coursera.org/learn/gcp-cost-optimization,information-technology/cloud-computing
Machine Learning with TensorFlow on Google Cloud Platform auf Deutsch,Google Cloud,specialization,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp-de,information-technology/cloud-computing
Preparing for the Google Cloud Professional Data Engineer Exam 日本語版,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-jp,information-technology/cloud-computing
Preparing for the Google Cloud Professional Cloud Architect Exam 日本語版,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-jp,information-technology/cloud-computing
Architecting with Google Cloud Platform auf Deutsch,Google Cloud,specialization,https://www.coursera.org/specializations/gcp-architecture-de,information-technology/cloud-computing
Project: Image Classification with Amazon Sagemaker,Rhyme,course,https://www.coursera.org/learn/image-classification-sagemaker,information-technology/cloud-computing
Preparing for the Google Cloud Professional Cloud Architect Exam en Español,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-es,information-technology/cloud-computing
Launching into Machine Learning en Français,Google Cloud,course,https://www.coursera.org/learn/launching-machine-learning-fr,information-technology/cloud-computing
How Google does Machine Learning em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/google-machine-learning-br,information-technology/cloud-computing
Project: Object Detection with Amazon Sagemaker,Rhyme,course,https://www.coursera.org/learn/object-detection-sagemaker,information-technology/cloud-computing
Google Cloud Platform Fundamentals: Core Infrastructure auf Deutsch,Google Cloud,course,https://www.coursera.org/learn/gcp-fundamentals-de,information-technology/cloud-computing
Launching into Machine Learning en Español,Google Cloud,course,https://www.coursera.org/learn/launching-machine-learning-es,information-technology/cloud-computing
Reliable Cloud Infrastructure: Design and Process en Español,Google Cloud,course,https://www.coursera.org/learn/cloud-infrastructure-design-process-es,information-technology/cloud-computing
How Google does Machine Learning en Français,Google Cloud,course,https://www.coursera.org/learn/google-machine-learning-fr,information-technology/cloud-computing
Preparing for the Google Cloud Professional Cloud Architect Exam em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-br,information-technology/cloud-computing
Art and Science of Machine Learning en Español,Google Cloud,course,https://www.coursera.org/learn/art-science-ml-es,information-technology/cloud-computing
Launching into Machine Learning 日本語版,Google Cloud,course,https://www.coursera.org/learn/launching-machine-learning-jp,information-technology/cloud-computing
Elastic Cloud Infrastructure: Containers and Services dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-containers-services-id,information-technology/cloud-computing
Project: Using TensorFlow with Amazon Sagemaker,Rhyme,course,https://www.coursera.org/learn/sagemaker-tensorflow,information-technology/cloud-computing
Essential Cloud Infrastructure: Core Services em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-core-services-br,information-technology/cloud-computing
Art and Science of Machine Learning em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/art-science-ml-br,information-technology/cloud-computing
Project: Semantic Segmentation with Amazon Sagemaker,Rhyme,course,https://www.coursera.org/learn/semantic-segmentation-sagemaker,information-technology/cloud-computing
Getting Started with Google Kubernetes Engine 日本語版,Google Cloud,course,https://www.coursera.org/learn/google-kubernetes-engine-jp,information-technology/cloud-computing
Essential Cloud Infrastructure: Foundation dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/essential-cloud-infrastructure-foundation-id,information-technology/cloud-computing
Preparing for the Google Cloud Professional Data Engineer Exam en Español,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-es,information-technology/cloud-computing
Essential Cloud Infrastructure: Foundation em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-foundation-br,information-technology/cloud-computing
How Google does Machine Learning auf Deutsch,Google Cloud,course,https://www.coursera.org/learn/google-machine-learning-de,information-technology/cloud-computing
Art and Science of Machine Learning en Français,Google Cloud,course,https://www.coursera.org/learn/art-science-ml-fr,information-technology/cloud-computing
Essential Cloud Infrastructure: Core Services dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/essential-cloud-infrastructure-core-services-id,information-technology/cloud-computing
Essential Cloud Infrastructure: Foundation en Français,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-foundation-fr,information-technology/cloud-computing
Intro to TensorFlow auf Deutsch,Google Cloud,course,https://www.coursera.org/learn/intro-tensorflow-de,information-technology/cloud-computing
Feature Engineering en Español,Google Cloud,course,https://www.coursera.org/learn/feature-engineering-es,information-technology/cloud-computing
Art and Science of Machine Learning auf Deutsch,Google Cloud,course,https://www.coursera.org/learn/art-science-ml-de,information-technology/cloud-computing
Elastic Cloud Infrastructure: Scaling and Automation dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/elastic-cloud-infrastructure-scaling-automation-id,information-technology/cloud-computing
Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-br,information-technology/cloud-computing
Intro to TensorFlow en Français,Google Cloud,course,https://www.coursera.org/learn/intro-tensorflow-fr,information-technology/cloud-computing
Preparing for the Google Cloud Professional Data Engineer Exam em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-br,information-technology/cloud-computing
Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia,Google Cloud,course,https://www.coursera.org/learn/cloud-infrastructure-design-process-id,information-technology/cloud-computing
Feature Engineering em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/feature-engineering-br,information-technology/cloud-computing
Reliable Cloud Infrastructure: Design and Process em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/cloud-infrastructure-design-process-br,information-technology/cloud-computing
Elastic Cloud Infrastructure: Containers and Services en Français,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-containers-services-fr,information-technology/cloud-computing
Launching into Machine Learning auf Deutsch,Google Cloud,course,https://www.coursera.org/learn/launching-machine-learning-de,information-technology/cloud-computing
Elastic Cloud Infrastructure: Containers and Services em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/gcp-infrastructure-containers-services-br,information-technology/cloud-computing
Launching into Machine Learning em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/launching-machine-learning-br,information-technology/cloud-computing
Intro to TensorFlow em Português Brasileiro,Google Cloud,course,https://www.coursera.org/learn/intro-tensorflow-br,information-technology/cloud-computing
Feature Engineering 日本語版,Google Cloud,course,https://www.coursera.org/learn/feature-engineering-jp,information-technology/cloud-computing
Art and Science of Machine Learning 日本語版,Google Cloud,course,https://www.coursera.org/learn/art-science-ml-jp,information-technology/cloud-computing
Intro to TensorFlow 日本語版,Google Cloud,course,https://www.coursera.org/learn/intro-tensorflow-jp,information-technology/cloud-computing
