title,university,form,link,category
Adapting: Career Development,Macquarie University,specialization,https://www.coursera.org/specializations/adapting-career-development,personal-development/personal-development
Equine Welfare and Management,"University of California, Davis",course,https://www.coursera.org/learn/equine,personal-development/personal-development
"Ready, Set, Future! Introduction to Futures Thinking",Institute for the Future,course,https://www.coursera.org/learn/introduction-to-futures-thinking,personal-development/personal-development
Entrepreneurship Strategy: From Ideation to Exit,HEC Paris,course,https://www.coursera.org/learn/entrepreneurship-strategy,personal-development/personal-development
Contenido de las matemáticas de primaria,Universidad de los Andes,course,https://www.coursera.org/learn/contenido-matematica-escolar,personal-development/personal-development
Apprendre comment apprendre (ACA) : Des outils mentaux puissants qui vous aideront à maîtriser des sujets difficiles,McMaster University,course,https://www.coursera.org/learn/apprendre-comment-apprendre,personal-development/personal-development
Successful Presentation,University of Colorado Boulder,course,https://www.coursera.org/learn/presentation-skills,personal-development/personal-development
Китайский для начинающих (Chinese for beginners),Saint Petersburg State University,course,https://www.coursera.org/learn/kitayskiy-dlya-nachinayushchikh,personal-development/personal-development
Психодиагностика,National Research Tomsk State University,course,https://www.coursera.org/learn/psykhodyahnostyka,personal-development/personal-development
How to Apply to College,University of Pennsylvania,course,https://www.coursera.org/learn/applying-to-college,personal-development/personal-development
Oceanografía: una clave para entender mejor nuestro mundo,Universitat de Barcelona,course,https://www.coursera.org/learn/oceanografia,personal-development/personal-development
Ser más creativos,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/creatividad,personal-development/personal-development
The Science of Training Young Athletes,University of Florida,course,https://www.coursera.org/learn/youth-sports,personal-development/personal-development
Liderazgo Instruccional: Perspectiva Global y Prácticas Locales,Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/liderazgo-educativo,personal-development/personal-development
Spanish Vocabulary: Cultural Experience,"University of California, Davis",course,https://www.coursera.org/learn/spanish-vocabulary-cultural-experience,personal-development/personal-development
Mastering Final Cut Pro,LearnQuest,course,https://www.coursera.org/learn/mastering-final-cut-pro,personal-development/personal-development
Ignite Your Everyday Creativity,The State University of New York,course,https://www.coursera.org/learn/ignite-creativity,personal-development/personal-development
Career Brand Management,The State University of New York,specialization,https://www.coursera.org/specializations/career-brand-management,personal-development/personal-development
Self Awareness and the Effective Leader,Rice University,course,https://www.coursera.org/learn/self-awareness,personal-development/personal-development
Leadership and Emotional Intelligence,Indian School of Business,course,https://www.coursera.org/learn/emotional-intelligence-in-leadership,personal-development/personal-development
Estilos de Liderazgo: opciones para avanzar en desafíos complejos,Universidad de los Andes,course,https://www.coursera.org/learn/estilos-liderazgo,personal-development/personal-development
Strategising: Management for Global Competitive Advantage,Macquarie University,specialization,https://www.coursera.org/specializations/strategic-management-competitive-advantage,personal-development/personal-development
Introducción al Aprendizaje Universitario,Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/aprendizaje-universitario-introduccion,personal-development/personal-development
Foundations of Teaching for Learning: Being a Teacher,Commonwealth Education Trust,course,https://www.coursera.org/learn/being-a-teacher,personal-development/personal-development
学会如何学习：帮助你掌握复杂学科的强大智力工具（Learning How to Learn）,McMaster University,course,https://www.coursera.org/learn/ruhe-xuexi,personal-development/personal-development
Trabajar para ser feliz,Universidad Austral,course,https://www.coursera.org/learn/familia-trabajo-sociedad,personal-development/personal-development
Универсальные практики влияния,National Research Tomsk State University,course,https://www.coursera.org/learn/praktiki-vliyaniya,personal-development/personal-development
"Le Bien, le Juste, l'Utile. Introduction aux éthiques philosophiques",University of Geneva,course,https://www.coursera.org/learn/ethique,personal-development/personal-development
Дизайн-методология: управление вдохновением (Design-methodology. Inspiration management),Saint Petersburg State University,course,https://www.coursera.org/learn/dizayn-metodologiya,personal-development/personal-development
Gender and Sexuality: Diversity and Inclusion in the Workplace,University of Pittsburgh,course,https://www.coursera.org/learn/gender-sexuality,personal-development/personal-development
Formadores de Ciudadanía,Universidad de los Andes,course,https://www.coursera.org/learn/formadores-ciudadania,personal-development/personal-development
Virtual Teacher,"University of California, Irvine",specialization,https://www.coursera.org/specializations/virtual-teacher,personal-development/personal-development
Job Success: Get Hired or Promoted in 3 Steps,The State University of New York,course,https://www.coursera.org/learn/get-hired,personal-development/personal-development
Conflict Transformation,Emory University,course,https://www.coursera.org/learn/conflict-transformation,personal-development/personal-development
"Photography Techniques: Light, Content, and Sharing",Michigan State University,course,https://www.coursera.org/learn/photography-techniques,personal-development/personal-development
Учимся понимать ребёнка: руководство для взрослых,Novosibirsk State University,course,https://www.coursera.org/learn/ponimat-rebenka,personal-development/personal-development
Problem-Solving Skills for University Success,The University of Sydney,course,https://www.coursera.org/learn/problem-solving-skills,personal-development/personal-development
Studying at Japanese Universities,The University of Tokyo,course,https://www.coursera.org/learn/study-in-japan,personal-development/personal-development
Этикет на все случаи жизни,National Research Tomsk State University,course,https://www.coursera.org/learn/etiket,personal-development/personal-development
Powerful Tools for Teaching and Learning: Web 2.0 Tools,University of Houston System,course,https://www.coursera.org/learn/teaching-learning-tools,personal-development/personal-development
Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam,course,https://www.coursera.org/learn/sdgbusiness,personal-development/personal-development
Basic Elements of Design: Design Principles and Software Overview,University of Colorado Boulder,course,https://www.coursera.org/learn/basic-elements-design,personal-development/personal-development
Constructores de Paz,Universidad de los Andes,course,https://www.coursera.org/learn/constructores-de-paz,personal-development/personal-development
Adjectives and Adjective Clauses,"University of California, Irvine",course,https://www.coursera.org/learn/adjective-clauses,personal-development/personal-development
