title,university,form,link,category
Calculus: Single Variable Part 4 - Applications,University of Pennsylvania,course,https://www.coursera.org/learn/applications-calculus,math-and-logic/math-and-logic
Analytic Combinatorics,Princeton University,course,https://www.coursera.org/learn/analytic-combinatorics,math-and-logic/math-and-logic
Алгоритмизация вычислений (Algorithmic computation),National Research University Higher School of Economics,course,https://www.coursera.org/learn/algoritmizacija-vychislenij,math-and-logic/math-and-logic
Electrodynamics: Electric and Magnetic Fields,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-electric-magnetic-fields,math-and-logic/math-and-logic
Современная комбинаторика (Modern combinatorics),Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/modern-combinatorics,math-and-logic/math-and-logic
Introduction to Enumerative Combinatorics,National Research University Higher School of Economics,course,https://www.coursera.org/learn/enumerative-combinatorics,math-and-logic/math-and-logic
Физика в опытах. Часть 2. Электричество и магнетизм,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/fizika-v-opitah-elektrichestvo-i-magnetizm,math-and-logic/math-and-logic
2.- El Cálculo - Modelo Cuadrático,Tecnológico de Monterrey,course,https://www.coursera.org/learn/calculo-2,math-and-logic/math-and-logic
"Risk, Return & Valuation",University of Michigan,course,https://www.coursera.org/learn/risk-return-and-valuation,math-and-logic/math-and-logic
Aléatoire : une introduction aux probabilités - Partie 1,École Polytechnique,course,https://www.coursera.org/learn/probabilites-1,math-and-logic/math-and-logic
Analyse numérique pour ingénieurs,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/analyse-numerique,math-and-logic/math-and-logic
Cryptography and Information Theory,University of Colorado System,course,https://www.coursera.org/learn/crypto-info-theory,math-and-logic/math-and-logic
Robotics: Estimation and Learning,University of Pennsylvania,course,https://www.coursera.org/learn/robotics-learning,math-and-logic/math-and-logic
Введение в математические методы физики,National Research University Higher School of Economics,course,https://www.coursera.org/learn/vvedenie-v-mat-metody,math-and-logic/math-and-logic
Advanced Linear Models for Data Science 1: Least Squares,Johns Hopkins University,course,https://www.coursera.org/learn/linear-models,math-and-logic/math-and-logic
Classical Cryptosystems and Core Concepts,University of Colorado System,course,https://www.coursera.org/learn/classical-cryptosystems,math-and-logic/math-and-logic
Problem Solving Using Computational Thinking,University of Michigan,course,https://www.coursera.org/learn/compthinking,math-and-logic/math-and-logic
Decision Criteria & Applications,University of Michigan,course,https://www.coursera.org/learn/decision-criteria-and-applications,math-and-logic/math-and-logic
Electrodynamics: In-depth Solutions for Maxwell’s Equations,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-solutions-maxwells-equations,math-and-logic/math-and-logic
Mind and Machine,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/mind-machine,math-and-logic/math-and-logic
Matrix Methods,University of Minnesota,course,https://www.coursera.org/learn/matrix-methods,math-and-logic/math-and-logic
Robotics: Mobility,University of Pennsylvania,course,https://www.coursera.org/learn/robotics-mobility,math-and-logic/math-and-logic
Electrodynamics: Analysis of Electric Fields,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-analysis-of-electric-fields,math-and-logic/math-and-logic
Dynamical Modeling Methods for Systems Biology,Icahn School of Medicine at Mount Sinai,course,https://www.coursera.org/learn/dynamical-modeling,math-and-logic/math-and-logic
Математическая теория игр,Saint Petersburg State University,course,https://www.coursera.org/learn/matematicheskaya-teoria-igr,math-and-logic/math-and-logic
Mathematical Game Theory,Saint Petersburg State University,course,https://www.coursera.org/learn/mathematical-game-theory,math-and-logic/math-and-logic
Геометрия и группы,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/geometriya-i-gruppy,math-and-logic/math-and-logic
Methods of Surface Analysis,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/methods-surface-analysis,math-and-logic/math-and-logic
Introduction à la théorie de Galois,École normale supérieure,course,https://www.coursera.org/learn/theorie-de-galois,math-and-logic/math-and-logic
Применение производной и интеграла в курсе общей физики,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/proizvodnaya-i-integral-v-fizike,math-and-logic/math-and-logic
Квантовые вычисления (Quantum computing),Saint Petersburg State University,course,https://www.coursera.org/learn/kvantovyye-vychisleniya,math-and-logic/math-and-logic
Advanced Modeling for Discrete Optimization,The University of Melbourne,course,https://www.coursera.org/learn/advanced-modeling,math-and-logic/math-and-logic
3.- El Cálculo - Modelo Cúbico,Tecnológico de Monterrey,course,https://www.coursera.org/learn/calculo-3,math-and-logic/math-and-logic
竞争策略（中文版）,Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/competitivestrategyzh,math-and-logic/math-and-logic
What is “the mind” and what is artificial intelligence?,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-artificial-intelligence,math-and-logic/math-and-logic
Symmetric Cryptography,University of Colorado System,course,https://www.coursera.org/learn/symmetric-crypto,math-and-logic/math-and-logic
Initiation à la théorie des distributions,École Polytechnique,course,https://www.coursera.org/learn/theorie-des-distributions,math-and-logic/math-and-logic
Solving Algorithms for Discrete Optimization,The University of Melbourne,course,https://www.coursera.org/learn/solving-algorithms-discrete-optimization,math-and-logic/math-and-logic
Введение в механику деформируемого твёрдого тела (Introduction to the mechanics of deformable solids),Saint Petersburg State University,course,https://www.coursera.org/learn/mekhanika-tvordogo-tela,math-and-logic/math-and-logic
Introduction to Formal Concept Analysis,National Research University Higher School of Economics,course,https://www.coursera.org/learn/formal-concept-analysis,math-and-logic/math-and-logic
Delivery Problem,University of California San Diego,course,https://www.coursera.org/learn/delivery-problem,math-and-logic/math-and-logic
Games without Chance: Combinatorial Game Theory,Georgia Institute of Technology,course,https://www.coursera.org/learn/combinatorial-game-theory,math-and-logic/math-and-logic
Invitation to Mathematics הזמנה למתמטיקה,Hebrew University of Jerusalem,course,https://www.coursera.org/learn/introduction-to-math,math-and-logic/math-and-logic
Asymmetric Cryptography and Key Management,University of Colorado System,course,https://www.coursera.org/learn/asymmetric-crypto,math-and-logic/math-and-logic
Mathematical Biostatistics Boot Camp 2,Johns Hopkins University,course,https://www.coursera.org/learn/biostatistics-2,math-and-logic/math-and-logic
Quantitative Foundations for International Business,University of London,course,https://www.coursera.org/learn/quantitative-foundations-international-business,math-and-logic/math-and-logic
