title,university,form,link,category
Analyzing Big Data with SQL,Cloudera,course,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,data-science/data-analysis
Statistics with SAS,SAS,course,https://www.coursera.org/learn/sas-statistics,data-science/data-analysis
Social Media Data Analytics,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/social-media-data-analytics,data-science/data-analysis
The Social and Technical Context of Health Informatics,Johns Hopkins University,course,https://www.coursera.org/learn/the-socio-technical-health-informatics-context,data-science/data-analysis
Machine Learning: Clustering & Retrieval,University of Washington,course,https://www.coursera.org/learn/ml-clustering-and-retrieval,data-science/data-analysis
Построение выводов по данным,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/stats-for-data-analysis,data-science/data-analysis
"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",Yandex,course,https://www.coursera.org/learn/big-data-analysis,data-science/data-analysis
Data Processing Using Python,Nanjing University,course,https://www.coursera.org/learn/python-data-processing,data-science/data-analysis
Principles of fMRI 1,Johns Hopkins University,course,https://www.coursera.org/learn/functional-mri,data-science/data-analysis
Inferential Statistics,University of Amsterdam,course,https://www.coursera.org/learn/inferential-statistics,data-science/data-analysis
Managing Data Analysis,Johns Hopkins University,course,https://www.coursera.org/learn/managing-data-analysis,data-science/data-analysis
Algorithms for DNA Sequencing,Johns Hopkins University,course,https://www.coursera.org/learn/dna-sequencing,data-science/data-analysis
Introdução ao Big Data,Fundação Instituto de Administração,course,https://www.coursera.org/learn/introducao-big-data,data-science/data-analysis
大數據分析：商業應用與策略管理 (Big Data Analytics: Business Applications and Strategic Decisions),National Taiwan University,course,https://www.coursera.org/learn/bigdataanalysis,data-science/data-analysis
Spatial Data Science and Applications,Yonsei University,course,https://www.coursera.org/learn/spatial-data-science,data-science/data-analysis
Applying Data Analytics in Finance,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/applying-data-analytics-business-in-finance,data-science/data-analysis
The R Programming Environment,Johns Hopkins University,course,https://www.coursera.org/learn/r-programming-environment,data-science/data-analysis
Developing Data Products,Johns Hopkins University,course,https://www.coursera.org/learn/data-products,data-science/data-analysis
