title,university,form,link,category
Communicating Climate Change and Health,Yale University,course,https://www.coursera.org/learn/climatecommunication,physical-science-and-engineering/environmental-science-and-sustainability
Climate Adaptation in Africa,University of Cape Town,course,https://www.coursera.org/learn/climate-adaptation,physical-science-and-engineering/environmental-science-and-sustainability
"GIS, Mapping, and Spatial Analysis Capstone",University of Toronto,course,https://www.coursera.org/learn/gis-mapping-spatial-analysis-capstone,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to Faecal Sludge Management,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/faecalsludge,physical-science-and-engineering/environmental-science-and-sustainability
A Business Approach to Sustainable Landscape Restoration,Erasmus University Rotterdam,course,https://www.coursera.org/learn/landscape-restoration-sustainable-development,physical-science-and-engineering/environmental-science-and-sustainability
Жизнь в почве,National Research Tomsk State University,course,https://www.coursera.org/learn/life-in-soil,physical-science-and-engineering/environmental-science-and-sustainability
Planning for Climate Change in African Cities,United Cities and Local Governments of Africa,course,https://www.coursera.org/learn/climate-change-africa,physical-science-and-engineering/environmental-science-and-sustainability
Global Warming II: Create Your Own Models in Python,The University of Chicago,course,https://www.coursera.org/learn/global-warming-model,physical-science-and-engineering/environmental-science-and-sustainability
Climate Adaptation for Human Health,Yale University,course,https://www.coursera.org/learn/climateadaptation,physical-science-and-engineering/environmental-science-and-sustainability
География. Земля изнутри и снаружи,Novosibirsk State University,course,https://www.coursera.org/learn/geography,physical-science-and-engineering/environmental-science-and-sustainability
A Circular Economy of Metals: Towards a Sustainable Societal Metabolism,Universiteit Leiden,course,https://www.coursera.org/learn/circular-economy-metals,physical-science-and-engineering/environmental-science-and-sustainability
Ecologie Politique: défi de la durabilité pour les démocraties,University of Lausanne,course,https://www.coursera.org/learn/ecologie-politique,physical-science-and-engineering/environmental-science-and-sustainability
Melting Ice Rising Seas Teach-Out,University of Michigan,course,https://www.coursera.org/learn/melting-ice-rising-seas,physical-science-and-engineering/environmental-science-and-sustainability
Geodesign: Change Your World,The Pennsylvania State University,course,https://www.coursera.org/learn/geodesign,physical-science-and-engineering/environmental-science-and-sustainability
Mobilités et véhicules électriques,École des Ponts ParisTech,course,https://www.coursera.org/learn/mobilites-vehicules-electriques,physical-science-and-engineering/environmental-science-and-sustainability
מבוא לאנרגיה מתחדשת - Introduction to Renewable Energy,Tel Aviv University,course,https://www.coursera.org/learn/renewable-energy,physical-science-and-engineering/environmental-science-and-sustainability
"Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors",University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/postharvest,physical-science-and-engineering/environmental-science-and-sustainability
Введение в геологию полезных ископаемых,Saint Petersburg State University,course,https://www.coursera.org/learn/geologiya-poleznykh-iskopayemykh,physical-science-and-engineering/environmental-science-and-sustainability
Planification et Design de Systèmes et Technologies d’Assainissement,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/sanitation-fr,physical-science-and-engineering/environmental-science-and-sustainability
Systèmes d’Information Géographique - Partie 2,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/sig-2,physical-science-and-engineering/environmental-science-and-sustainability
Biosphere 2 Science for the Future of Our Planet,University of Arizona,course,https://www.coursera.org/learn/biosphere-science-future,physical-science-and-engineering/environmental-science-and-sustainability
Water in the Western United States,University of Colorado Boulder,course,https://www.coursera.org/learn/water-united-states,physical-science-and-engineering/environmental-science-and-sustainability
Sustainability through Soccer: Systems-Thinking in Action,University of Virginia,course,https://www.coursera.org/learn/sustainability-through-soccer,physical-science-and-engineering/environmental-science-and-sustainability
Disaster Risk Management and Korean Policies,Yonsei University,course,https://www.coursera.org/learn/disaster-risk-management-korean-policies,physical-science-and-engineering/environmental-science-and-sustainability
The Worldview of Thomas Berry: The Flourishing of the Earth Community,Yale University,course,https://www.coursera.org/learn/thomas-berry,physical-science-and-engineering/environmental-science-and-sustainability
Global Arctic,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/global-arctic,physical-science-and-engineering/environmental-science-and-sustainability
宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),Yale University,course,https://www.coursera.org/learn/yuzhou-zhi-lu,physical-science-and-engineering/environmental-science-and-sustainability
Journey Conversations: Weaving Knowledge and Action,Yale University,course,https://www.coursera.org/learn/journey-knowledge-action,physical-science-and-engineering/environmental-science-and-sustainability
Earth Day at 50 Teach-Out,University of Michigan,course,https://www.coursera.org/learn/earth-day-at-50,physical-science-and-engineering/environmental-science-and-sustainability
Wasser in der Schweiz,University of Zurich,course,https://www.coursera.org/learn/wasser-schweiz,physical-science-and-engineering/environmental-science-and-sustainability
¿Cómo viajamos por la ciudad? Asignación y equilibrio en redes de transporte.,Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/equilibrio-redes-transporte,physical-science-and-engineering/environmental-science-and-sustainability
宇宙之旅：对话 (Journey of the Universe: Weaving Knowledge and Action),Yale University,course,https://www.coursera.org/learn/yuzhou-duihua,physical-science-and-engineering/environmental-science-and-sustainability
CAD/BIM技術與應用專項課程（CAD/BIM Specialization),National Taiwan University,course,https://www.coursera.org/learn/cad-bim-shiwu,physical-science-and-engineering/environmental-science-and-sustainability
Advanced Functional Ceramics,Yonsei University,course,https://www.coursera.org/learn/advanced-functional-ceramics,physical-science-and-engineering/environmental-science-and-sustainability
工程資訊管理 BIM 應用,National Taiwan University,course,https://www.coursera.org/learn/bim-yingyong,physical-science-and-engineering/environmental-science-and-sustainability
